sku_id,location_id,echelon_type,date,forecast,lead_time,service_level
SKU_1,LOC_1,DC,2023-02-10,18.14,6,0.98
SKU_1,LOC_1,DC,2023-02-11,16.39,12,0.98
SKU_1,LOC_1,DC,2023-02-12,8.67,9,0.98
SKU_1,LOC_1,DC,2023-02-13,20.47,15,0.98
SKU_1,LOC_1,DC,2023-02-14,19.8,18,0.98
SKU_1,LOC_1,DC,2023-02-15,34.11,8,0.98
SKU_1,LOC_1,DC,2023-02-16,15.4,11,0.98
SKU_1,LOC_1,DC,2023-02-17,8.85,9,0.98
SKU_1,LOC_1,DC,2023-02-18,21.51,8,0.98
SKU_1,LOC_1,DC,2023-02-19,23.83,17,0.98
SKU_1,LOC_1,DC,2023-02-20,23.34,12,0.98
SKU_1,LOC_1,DC,2023-02-21,25.3,11,0.98
SKU_1,LOC_1,DC,2023-02-22,16.75,9,0.98
SKU_1,LOC_1,DC,2023-02-23,24.84,10,0.98
SKU_1,LOC_1,DC,2023-02-24,21.22,14,0.98
SKU_1,LOC_1,DC,2023-02-25,14.31,14,0.98
SKU_1,LOC_1,DC,2023-02-26,17.62,6,0.98
SKU_1,LOC_1,DC,2023-02-27,32.69,10,0.98
SKU_1,LOC_1,DC,2023-02-28,35.47,15,0.98
SKU_1,LOC_1,DC,2023-03-01,11.73,14,0.98
SKU_1,LOC_1,DC,2023-03-02,12.23,9,0.98
SKU_1,LOC_1,DC,2023-03-03,21.67,8,0.98
SKU_1,LOC_1,DC,2023-03-04,14.58,7,0.98
SKU_1,LOC_1,DC,2023-03-05,23.61,10,0.98
SKU_1,LOC_1,DC,2023-03-06,17.09,11,0.98
SKU_1,LOC_1,DC,2023-03-07,20.07,15,0.98
SKU_1,LOC_1,DC,2023-03-08,30.39,14,0.98
SKU_1,LOC_1,DC,2023-03-09,8.59,11,0.98
SKU_1,LOC_1,DC,2023-03-10,16.98,15,0.98
SKU_1,LOC_1,DC,2023-03-11,22.46,15,0.98
SKU_1,LOC_1,DC,2023-03-12,20.37,9,0.98
SKU_1,LOC_1,DC,2023-03-13,19.22,16,0.98
SKU_1,LOC_1,DC,2023-03-14,26.17,13,0.98
SKU_1,LOC_1,DC,2023-03-15,12.42,16,0.98
SKU_1,LOC_1,DC,2023-03-16,41.13,6,0.98
SKU_1,LOC_1,DC,2023-03-17,31.45,6,0.98
SKU_1,LOC_1,DC,2023-03-18,19.65,7,0.98
SKU_1,LOC_1,DC,2023-03-19,18.54,11,0.98
SKU_1,LOC_1,DC,2023-03-20,8.38,6,0.98
SKU_1,LOC_1,DC,2023-03-21,26.17,8,0.98
SKU_1,LOC_1,DC,2023-03-22,15.22,13,0.98
SKU_1,LOC_1,DC,2023-03-23,22.72,18,0.98
SKU_1,LOC_1,DC,2023-03-24,21.64,15,0.98
SKU_1,LOC_1,DC,2023-03-25,7.75,7,0.98
SKU_1,LOC_1,DC,2023-03-26,26.01,12,0.98
SKU_1,LOC_1,DC,2023-03-27,21.66,11,0.98
SKU_1,LOC_1,DC,2023-03-28,24.85,6,0.98
SKU_1,LOC_1,DC,2023-03-29,13.01,18,0.98
SKU_1,LOC_1,DC,2023-03-30,11.54,9,0.98
SKU_1,LOC_1,DC,2023-03-31,17.11,19,0.98
SKU_1,LOC_1,DC,2023-04-01,14.12,16,0.98
SKU_1,LOC_1,DC,2023-04-02,16.61,14,0.98
SKU_1,LOC_1,DC,2023-04-03,14.98,19,0.98
SKU_1,LOC_1,DC,2023-04-04,31.1,18,0.98
SKU_1,LOC_1,DC,2023-04-05,18.05,13,0.98
SKU_1,LOC_1,DC,2023-04-06,43.45,16,0.98
SKU_1,LOC_1,DC,2023-04-07,25.8,7,0.98
SKU_1,LOC_1,DC,2023-04-08,36.1,8,0.98
SKU_1,LOC_1,DC,2023-04-09,38.9,12,0.98
SKU_1,LOC_1,DC,2023-04-10,10.96,13,0.98
SKU_1,LOC_1,DC,2023-04-11,28.72,11,0.98
SKU_1,LOC_1,DC,2023-04-12,17.93,17,0.98
SKU_1,LOC_1,DC,2023-04-13,28.41,18,0.98
SKU_1,LOC_1,DC,2023-04-14,18.84,13,0.98
SKU_1,LOC_1,DC,2023-04-15,41.36,14,0.98
SKU_1,LOC_1,DC,2023-04-16,31.8,9,0.98
SKU_1,LOC_1,DC,2023-04-17,21.97,15,0.98
SKU_1,LOC_1,DC,2023-04-18,47.21,12,0.98
SKU_1,LOC_1,DC,2023-04-19,33.02,12,0.98
SKU_1,LOC_1,DC,2023-04-20,27.51,6,0.98
SKU_1,LOC_1,DC,2023-04-21,23.62,13,0.98
SKU_1,LOC_1,DC,2023-04-22,19.14,16,0.98
SKU_1,LOC_1,DC,2023-04-23,26.12,6,0.98
SKU_1,LOC_1,DC,2023-04-24,17.77,18,0.98
SKU_1,LOC_1,DC,2023-04-25,20.85,12,0.98
SKU_1,LOC_1,DC,2023-04-26,30.92,13,0.98
SKU_1,LOC_1,DC,2023-04-27,35.64,12,0.98
SKU_1,LOC_1,DC,2023-04-28,26.79,19,0.98
SKU_1,LOC_1,DC,2023-04-29,21.94,5,0.98
SKU_1,LOC_1,DC,2023-04-30,12.42,19,0.98
SKU_1,LOC_1,DC,2023-05-01,23.63,8,0.98
SKU_1,LOC_1,DC,2023-05-02,34.87,7,0.98
SKU_1,LOC_1,DC,2023-05-03,23.45,18,0.98
SKU_1,LOC_1,DC,2023-05-04,17.9,15,0.98
SKU_1,LOC_1,DC,2023-05-05,24.45,15,0.98
SKU_1,LOC_1,DC,2023-05-06,24.16,13,0.98
SKU_1,LOC_1,DC,2023-05-07,26.95,12,0.98
SKU_1,LOC_1,DC,2023-05-08,26.43,14,0.98
SKU_1,LOC_1,DC,2023-05-09,22.71,13,0.98
SKU_1,LOC_1,DC,2023-05-10,20.97,10,0.98
SKU_1,LOC_1,DC,2023-05-11,21.77,11,0.98
SKU_1,LOC_1,DC,2023-05-12,31.21,5,0.98
SKU_1,LOC_1,DC,2023-05-13,35.46,18,0.98
SKU_1,LOC_1,DC,2023-05-14,20.66,16,0.98
SKU_1,LOC_1,DC,2023-05-15,18.97,8,0.98
SKU_1,LOC_1,DC,2023-05-16,15.62,16,0.98
SKU_1,LOC_1,DC,2023-05-17,31.5,19,0.98
SKU_1,LOC_1,DC,2023-05-18,15.62,8,0.98
SKU_1,LOC_1,DC,2023-05-19,28.74,5,0.98
SKU_1,LOC_1,DC,2023-05-20,21.91,12,0.98
SKU_1,LOC_1,DC,2023-05-21,32.66,17,0.98
SKU_1,LOC_1,DC,2023-05-22,25.37,11,0.98
SKU_1,LOC_1,DC,2023-05-23,17.22,5,0.98
SKU_1,LOC_1,DC,2023-05-24,17.0,15,0.98
SKU_1,LOC_1,DC,2023-05-25,33.56,7,0.98
SKU_1,LOC_1,DC,2023-05-26,20.15,5,0.98
SKU_1,LOC_1,DC,2023-05-27,31.42,18,0.98
SKU_1,LOC_1,DC,2023-05-28,25.13,12,0.98
SKU_1,LOC_1,DC,2023-05-29,19.69,9,0.98
SKU_1,LOC_1,DC,2023-05-30,39.22,9,0.98
SKU_1,LOC_1,DC,2023-05-31,32.28,5,0.98
SKU_1,LOC_1,DC,2023-06-01,21.77,19,0.98
SKU_1,LOC_1,DC,2023-06-02,21.65,19,0.98
SKU_1,LOC_1,DC,2023-06-03,28.84,15,0.98
SKU_1,LOC_1,DC,2023-06-04,35.62,15,0.98
SKU_1,LOC_1,DC,2023-06-05,27.46,15,0.98
SKU_1,LOC_1,DC,2023-06-06,20.68,17,0.98
SKU_1,LOC_1,DC,2023-06-07,15.85,16,0.98
SKU_1,LOC_1,DC,2023-06-08,27.23,8,0.98
SKU_1,LOC_1,DC,2023-06-09,52.77,11,0.98
SKU_1,LOC_1,DC,2023-06-10,21.35,17,0.98
SKU_1,LOC_1,DC,2023-06-11,53.04,11,0.98
SKU_1,LOC_1,DC,2023-06-12,25.22,16,0.98
SKU_1,LOC_1,DC,2023-06-13,36.16,13,0.98
SKU_1,LOC_1,DC,2023-06-14,18.85,18,0.98
SKU_1,LOC_1,DC,2023-06-15,24.19,14,0.98
SKU_1,LOC_1,DC,2023-06-16,20.38,5,0.98
SKU_1,LOC_1,DC,2023-06-17,25.91,11,0.98
SKU_1,LOC_1,DC,2023-06-18,45.01,7,0.98
SKU_1,LOC_1,DC,2023-06-19,11.96,12,0.98
SKU_1,LOC_1,DC,2023-06-20,10.53,9,0.98
SKU_1,LOC_1,DC,2023-06-21,32.02,9,0.98
SKU_1,LOC_1,DC,2023-06-22,19.75,10,0.98
SKU_1,LOC_1,DC,2023-06-23,42.52,13,0.98
SKU_1,LOC_1,DC,2023-06-24,20.37,17,0.98
SKU_1,LOC_1,DC,2023-06-25,28.46,10,0.98
SKU_1,LOC_1,DC,2023-06-26,20.13,14,0.98
SKU_1,LOC_1,DC,2023-06-27,30.4,19,0.98
SKU_1,LOC_1,DC,2023-06-28,30.34,17,0.98
SKU_1,LOC_1,DC,2023-06-29,37.61,18,0.98
SKU_1,LOC_1,DC,2023-06-30,16.68,18,0.98
SKU_1,LOC_1,DC,2023-07-01,26.29,11,0.98
SKU_1,LOC_1,DC,2023-07-02,61.99,9,0.98
SKU_1,LOC_1,DC,2023-07-03,16.53,15,0.98
SKU_1,LOC_1,DC,2023-07-04,14.12,18,0.98
SKU_1,LOC_1,DC,2023-07-05,15.42,7,0.98
SKU_1,LOC_1,DC,2023-07-06,24.25,8,0.98
SKU_1,LOC_1,DC,2023-07-07,32.08,10,0.98
SKU_1,LOC_1,DC,2023-07-08,7.96,12,0.98
SKU_1,LOC_1,DC,2023-07-09,17.05,5,0.98
SKU_1,LOC_1,DC,2023-07-10,22.41,12,0.98
SKU_1,LOC_1,DC,2023-07-11,20.44,17,0.98
SKU_1,LOC_1,DC,2023-07-12,23.95,8,0.98
SKU_1,LOC_1,DC,2023-07-13,22.96,8,0.98
SKU_1,LOC_1,DC,2023-07-14,16.78,13,0.98
SKU_1,LOC_1,DC,2023-07-15,17.11,6,0.98
SKU_1,LOC_1,DC,2023-07-16,27.54,15,0.98
SKU_1,LOC_1,DC,2023-07-17,26.98,5,0.98
SKU_1,LOC_1,DC,2023-07-18,16.88,5,0.98
SKU_1,LOC_1,DC,2023-07-19,23.21,18,0.98
SKU_1,LOC_1,DC,2023-07-20,19.58,15,0.98
SKU_1,LOC_1,DC,2023-07-21,15.24,12,0.98
SKU_1,LOC_1,DC,2023-07-22,21.48,18,0.98
SKU_1,LOC_1,DC,2023-07-23,25.95,15,0.98
SKU_1,LOC_1,DC,2023-07-24,22.19,9,0.98
SKU_1,LOC_1,DC,2023-07-25,24.82,17,0.98
SKU_1,LOC_1,DC,2023-07-26,20.3,7,0.98
SKU_1,LOC_1,DC,2023-07-27,32.09,8,0.98
SKU_1,LOC_1,DC,2023-07-28,26.0,9,0.98
SKU_1,LOC_1,DC,2023-07-29,28.18,10,0.98
SKU_1,LOC_1,DC,2023-07-30,24.98,15,0.98
SKU_1,LOC_1,DC,2023-07-31,25.25,13,0.98
SKU_1,LOC_1,DC,2023-08-01,23.41,8,0.98
SKU_1,LOC_1,DC,2023-08-02,49.73,8,0.98
SKU_1,LOC_1,DC,2023-08-03,24.15,11,0.98
SKU_1,LOC_1,DC,2023-08-04,21.73,6,0.98
SKU_1,LOC_1,DC,2023-08-05,25.04,19,0.98
SKU_1,LOC_1,DC,2023-08-06,16.2,5,0.98
SKU_1,LOC_1,DC,2023-08-07,25.22,14,0.98
SKU_1,LOC_1,DC,2023-08-08,22.67,15,0.98
SKU_1,LOC_1,DC,2023-08-09,28.45,10,0.98
SKU_1,LOC_1,DC,2023-08-10,14.33,8,0.98
SKU_1,LOC_1,DC,2023-08-11,24.26,17,0.98
SKU_1,LOC_1,DC,2023-08-12,64.31,14,0.98
SKU_1,LOC_1,DC,2023-08-13,27.26,13,0.98
SKU_1,LOC_1,DC,2023-08-14,26.81,11,0.98
SKU_1,LOC_1,DC,2023-08-15,22.28,8,0.98
SKU_1,LOC_1,DC,2023-08-16,21.11,14,0.98
SKU_1,LOC_1,DC,2023-08-17,18.39,12,0.98
SKU_1,LOC_1,DC,2023-08-18,16.99,15,0.98
SKU_1,LOC_1,DC,2023-08-19,21.22,14,0.98
SKU_1,LOC_1,DC,2023-08-20,46.21,15,0.98
SKU_1,LOC_1,DC,2023-08-21,23.69,8,0.98
SKU_1,LOC_1,DC,2023-08-22,24.58,8,0.98
SKU_1,LOC_1,DC,2023-08-23,21.41,19,0.98
SKU_1,LOC_1,DC,2023-08-24,13.32,6,0.98
SKU_1,LOC_1,DC,2023-08-25,21.64,9,0.98
SKU_1,LOC_1,DC,2023-08-26,20.35,13,0.98
SKU_1,LOC_1,DC,2023-08-27,23.93,8,0.98
SKU_1,LOC_1,DC,2023-08-28,24.53,14,0.98
SKU_1,LOC_1,DC,2023-08-29,16.41,6,0.98
SKU_1,LOC_1,DC,2023-08-30,20.21,11,0.98
SKU_1,LOC_1,DC,2023-08-31,24.71,18,0.98
SKU_1,LOC_1,DC,2023-09-01,37.52,7,0.98
SKU_1,LOC_1,DC,2023-09-02,19.15,19,0.98
SKU_1,LOC_1,DC,2023-09-03,22.62,12,0.98
SKU_1,LOC_1,DC,2023-09-04,13.83,8,0.98
SKU_1,LOC_1,DC,2023-09-05,21.6,6,0.98
SKU_1,LOC_1,DC,2023-09-06,16.15,10,0.98
SKU_1,LOC_1,DC,2023-09-07,30.11,14,0.98
SKU_1,LOC_1,DC,2023-09-08,14.41,19,0.98
SKU_1,LOC_1,DC,2023-09-09,14.36,8,0.98
SKU_1,LOC_1,DC,2023-09-10,25.48,16,0.98
SKU_1,LOC_1,DC,2023-09-11,25.81,16,0.98
SKU_1,LOC_1,DC,2023-09-12,26.62,19,0.98
SKU_1,LOC_1,DC,2023-09-13,23.53,9,0.98
SKU_1,LOC_1,DC,2023-09-14,27.23,11,0.98
SKU_1,LOC_1,DC,2023-09-15,22.54,9,0.98
SKU_1,LOC_1,DC,2023-09-16,26.22,16,0.98
SKU_1,LOC_1,DC,2023-09-17,67.72,9,0.98
SKU_1,LOC_1,DC,2023-09-18,19.53,13,0.98
SKU_1,LOC_1,DC,2023-09-19,16.24,8,0.98
SKU_1,LOC_1,DC,2023-09-20,26.98,19,0.98
SKU_1,LOC_1,DC,2023-09-21,24.05,17,0.98
SKU_1,LOC_1,DC,2023-09-22,17.51,13,0.98
SKU_1,LOC_1,DC,2023-09-23,35.36,13,0.98
SKU_1,LOC_1,DC,2023-09-24,35.55,5,0.98
SKU_1,LOC_1,DC,2023-09-25,9.34,5,0.98
SKU_1,LOC_1,DC,2023-09-26,9.0,9,0.98
SKU_1,LOC_1,DC,2023-09-27,24.7,7,0.98
SKU_1,LOC_1,DC,2023-09-28,7.43,7,0.98
SKU_1,LOC_1,DC,2023-09-29,34.42,9,0.98
SKU_1,LOC_1,DC,2023-09-30,31.19,9,0.98
SKU_1,LOC_1,DC,2023-10-01,25.26,14,0.98
SKU_1,LOC_1,DC,2023-10-02,24.23,9,0.98
SKU_1,LOC_1,DC,2023-10-03,23.57,16,0.98
SKU_1,LOC_1,DC,2023-10-04,18.59,9,0.98
SKU_1,LOC_1,DC,2023-10-05,18.85,5,0.98
SKU_1,LOC_1,DC,2023-10-06,26.95,12,0.98
SKU_1,LOC_1,DC,2023-10-07,27.43,17,0.98
SKU_1,LOC_1,DC,2023-10-08,23.42,6,0.98
SKU_1,LOC_1,DC,2023-10-09,35.53,6,0.98
SKU_1,LOC_1,DC,2023-10-10,22.65,15,0.98
SKU_1,LOC_1,DC,2023-10-11,33.73,14,0.98
SKU_1,LOC_1,DC,2023-10-12,30.18,8,0.98
SKU_1,LOC_1,DC,2023-10-13,20.22,5,0.98
SKU_1,LOC_1,DC,2023-10-14,22.8,5,0.98
SKU_1,LOC_1,DC,2023-10-15,23.61,11,0.98
SKU_1,LOC_1,DC,2023-10-16,22.92,18,0.98
SKU_1,LOC_1,DC,2023-10-17,27.0,6,0.98
SKU_1,LOC_1,DC,2023-10-18,24.74,18,0.98
SKU_1,LOC_1,DC,2023-10-19,19.5,18,0.98
SKU_1,LOC_1,DC,2023-10-20,28.78,10,0.98
SKU_1,LOC_1,DC,2023-10-21,27.83,9,0.98
SKU_1,LOC_1,DC,2023-10-22,25.37,15,0.98
SKU_1,LOC_1,DC,2023-10-23,27.41,15,0.98
SKU_1,LOC_1,DC,2023-10-24,29.2,7,0.98
SKU_1,LOC_1,DC,2023-10-25,17.59,17,0.98
SKU_1,LOC_1,DC,2023-10-26,23.75,13,0.98
SKU_1,LOC_1,DC,2023-10-27,13.81,17,0.98
SKU_1,LOC_1,DC,2023-10-28,42.55,7,0.98
SKU_1,LOC_1,DC,2023-10-29,15.45,13,0.98
SKU_1,LOC_1,DC,2023-10-30,40.58,14,0.98
SKU_1,LOC_1,DC,2023-10-31,29.08,7,0.98
SKU_1,LOC_1,DC,2023-11-01,15.04,19,0.98
SKU_1,LOC_1,DC,2023-11-02,33.87,11,0.98
SKU_1,LOC_1,DC,2023-11-03,27.28,17,0.98
SKU_1,LOC_1,DC,2023-11-04,38.25,12,0.98
SKU_1,LOC_1,DC,2023-11-05,30.64,18,0.98
SKU_1,LOC_1,DC,2023-11-06,35.07,5,0.98
SKU_1,LOC_1,DC,2023-11-07,27.01,5,0.98
SKU_1,LOC_1,DC,2023-11-08,22.83,8,0.98
SKU_1,LOC_1,DC,2023-11-09,34.16,7,0.98
SKU_1,LOC_1,DC,2023-11-10,23.93,15,0.98
SKU_1,LOC_1,DC,2023-11-11,28.15,16,0.98
SKU_1,LOC_1,DC,2023-11-12,26.6,6,0.98
SKU_1,LOC_1,DC,2023-11-13,32.4,7,0.98
SKU_1,LOC_1,DC,2023-11-14,30.31,10,0.98
SKU_1,LOC_1,DC,2023-11-15,29.3,14,0.98
SKU_1,LOC_1,DC,2023-11-16,33.07,14,0.98
SKU_1,LOC_1,DC,2023-11-17,30.49,9,0.98
SKU_1,LOC_1,DC,2023-11-18,56.33,10,0.98
SKU_1,LOC_1,DC,2023-11-19,34.01,9,0.98
SKU_1,LOC_1,DC,2023-11-20,29.86,11,0.98
SKU_1,LOC_1,DC,2023-11-21,26.94,9,0.98
SKU_1,LOC_1,DC,2023-11-22,16.93,7,0.98
SKU_1,LOC_1,DC,2023-11-23,30.22,16,0.98
SKU_1,LOC_1,DC,2023-11-24,36.95,9,0.98
SKU_1,LOC_1,DC,2023-11-25,26.87,15,0.98
SKU_1,LOC_1,DC,2023-11-26,25.28,6,0.98
SKU_1,LOC_1,DC,2023-11-27,61.16,5,0.98
SKU_1,LOC_1,DC,2023-11-28,21.52,7,0.98
SKU_1,LOC_1,DC,2023-11-29,22.02,19,0.98
SKU_1,LOC_1,DC,2023-11-30,30.93,13,0.98
SKU_1,LOC_1,DC,2023-12-01,39.91,8,0.98
SKU_1,LOC_1,DC,2023-12-02,30.15,5,0.98
SKU_1,LOC_1,DC,2023-12-03,34.01,9,0.98
SKU_1,LOC_1,DC,2023-12-04,34.29,11,0.98
SKU_1,LOC_1,DC,2023-12-05,36.29,13,0.98
SKU_1,LOC_1,DC,2023-12-06,21.42,18,0.98
SKU_1,LOC_1,DC,2023-12-07,35.88,13,0.98
SKU_1,LOC_1,DC,2023-12-08,34.29,16,0.98
SKU_1,LOC_1,DC,2023-12-09,31.51,7,0.98
SKU_1,LOC_1,DC,2023-12-10,39.54,9,0.98
SKU_1,LOC_1,DC,2023-12-11,32.01,19,0.98
SKU_1,LOC_1,DC,2023-12-12,26.7,9,0.98
SKU_1,LOC_1,DC,2023-12-13,39.16,10,0.98
SKU_1,LOC_1,DC,2023-12-14,38.29,14,0.98
SKU_1,LOC_1,DC,2023-12-15,39.89,16,0.98
SKU_1,LOC_1,DC,2023-12-16,29.81,5,0.98
SKU_1,LOC_1,DC,2023-12-17,26.6,13,0.98
SKU_1,LOC_1,DC,2023-12-18,39.95,11,0.98
SKU_1,LOC_1,DC,2023-12-19,28.05,19,0.98
SKU_1,LOC_1,DC,2023-12-20,38.35,11,0.98
SKU_1,LOC_1,DC,2023-12-21,39.84,13,0.98
SKU_1,LOC_1,DC,2023-12-22,39.55,7,0.98
SKU_1,LOC_1,DC,2023-12-23,30.37,8,0.98
SKU_1,LOC_1,DC,2023-12-24,34.42,11,0.98
SKU_1,LOC_1,DC,2023-12-25,58.79,17,0.98
SKU_1,LOC_1,DC,2023-12-26,22.69,7,0.98
SKU_1,LOC_1,DC,2023-12-27,34.4,7,0.98
SKU_1,LOC_1,DC,2023-12-28,32.78,18,0.98
SKU_1,LOC_1,DC,2023-12-29,31.72,17,0.98
SKU_1,LOC_1,DC,2023-12-30,28.53,9,0.98
SKU_1,LOC_1,DC,2023-12-31,29.3,6,0.98
SKU_1,LOC_1,DC,2024-01-01,33.79,13,0.98
SKU_1,LOC_1,DC,2024-01-02,42.95,14,0.98
SKU_1,LOC_1,DC,2024-01-03,35.38,9,0.98
SKU_1,LOC_1,DC,2024-01-04,50.15,15,0.98
SKU_1,LOC_1,DC,2024-01-05,32.75,5,0.98
SKU_1,LOC_1,DC,2024-01-06,36.29,13,0.98
SKU_1,LOC_1,DC,2024-01-07,47.56,11,0.98
SKU_1,LOC_1,DC,2024-01-08,31.85,12,0.98
SKU_1,LOC_1,DC,2024-01-09,40.33,14,0.98
SKU_1,LOC_1,DC,2024-01-10,37.51,9,0.98
SKU_1,LOC_1,DC,2024-01-11,76.32,18,0.98
SKU_1,LOC_1,DC,2024-01-12,35.37,13,0.98
SKU_1,LOC_1,DC,2024-01-13,36.67,14,0.98
SKU_1,LOC_1,DC,2024-01-14,38.23,18,0.98
SKU_1,LOC_1,DC,2024-01-15,30.01,5,0.98
SKU_1,LOC_1,DC,2024-01-16,43.24,10,0.98
SKU_1,LOC_1,DC,2024-01-17,41.55,15,0.98
SKU_1,LOC_1,DC,2024-01-18,43.87,11,0.98
SKU_1,LOC_1,DC,2024-01-19,31.04,11,0.98
SKU_1,LOC_1,DC,2024-01-20,30.99,10,0.98
SKU_1,LOC_1,DC,2024-01-21,44.23,14,0.98
SKU_1,LOC_1,DC,2024-01-22,31.53,7,0.98
SKU_1,LOC_1,DC,2024-01-23,37.5,7,0.98
SKU_1,LOC_1,DC,2024-01-24,37.47,12,0.98
SKU_1,LOC_1,DC,2024-01-25,27.47,17,0.98
SKU_1,LOC_1,DC,2024-01-26,38.78,11,0.98
SKU_1,LOC_1,DC,2024-01-27,45.26,15,0.98
SKU_1,LOC_1,DC,2024-01-28,44.7,10,0.98
SKU_1,LOC_1,DC,2024-01-29,37.49,18,0.98
SKU_1,LOC_1,DC,2024-01-30,38.02,19,0.98
SKU_1,LOC_1,DC,2024-01-31,34.02,13,0.98
SKU_1,LOC_1,DC,2024-02-01,41.49,13,0.98
SKU_1,LOC_1,DC,2024-02-02,72.0,5,0.98
SKU_1,LOC_1,DC,2024-02-03,25.27,13,0.98
SKU_1,LOC_1,DC,2024-02-04,37.77,8,0.98
SKU_1,LOC_1,DC,2024-02-05,47.32,12,0.98
SKU_1,LOC_1,DC,2024-02-06,30.02,17,0.98
SKU_1,LOC_1,DC,2024-02-07,40.52,9,0.98
SKU_1,LOC_1,DC,2024-02-08,39.71,12,0.98
SKU_1,LOC_1,DC,2024-02-09,34.23,9,0.98
SKU_1,LOC_1,DC,2024-02-10,37.69,13,0.98
SKU_1,LOC_1,DC,2024-02-11,47.99,15,0.98
SKU_1,LOC_1,DC,2024-02-12,39.95,15,0.98
SKU_1,LOC_1,DC,2024-02-13,33.08,15,0.98
SKU_1,LOC_1,DC,2024-02-14,43.87,5,0.98
SKU_1,LOC_1,DC,2024-02-15,39.0,11,0.98
SKU_1,LOC_1,DC,2024-02-16,45.58,6,0.98
SKU_1,LOC_1,DC,2024-02-17,47.6,17,0.98
SKU_1,LOC_1,DC,2024-02-18,33.58,16,0.98
SKU_1,LOC_1,DC,2024-02-19,54.26,10,0.98
SKU_1,LOC_1,DC,2024-02-20,36.25,8,0.98
SKU_1,LOC_1,DC,2024-02-21,72.22,15,0.98
SKU_1,LOC_1,DC,2024-02-22,38.81,18,0.98
SKU_1,LOC_1,DC,2024-02-23,47.03,12,0.98
SKU_1,LOC_1,DC,2024-02-24,51.34,6,0.98
SKU_1,LOC_1,DC,2024-02-25,39.7,10,0.98
SKU_1,LOC_1,DC,2024-02-26,47.62,9,0.98
SKU_1,LOC_1,DC,2024-02-27,50.86,6,0.98
SKU_1,LOC_1,DC,2024-02-28,35.93,14,0.98
SKU_1,LOC_1,DC,2024-02-29,42.56,15,0.98
SKU_1,LOC_1,DC,2024-03-01,51.11,13,0.98
SKU_1,LOC_1,DC,2024-03-02,45.32,9,0.98
SKU_1,LOC_1,DC,2024-03-03,43.05,18,0.98
SKU_1,LOC_1,DC,2024-03-04,42.66,9,0.98
SKU_1,LOC_1,DC,2024-03-05,48.29,19,0.98
SKU_1,LOC_1,DC,2024-03-06,34.79,8,0.98
SKU_1,LOC_1,DC,2024-03-07,42.23,9,0.98
SKU_1,LOC_1,DC,2024-03-08,43.29,8,0.98
SKU_1,LOC_1,DC,2024-03-09,50.76,18,0.98
SKU_1,LOC_1,DC,2024-03-10,86.28,9,0.98
